test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetPermissionOnlyAccess@;@522@;@529@;@2904@;@2904@;@0@;@16792@;@18490@;@117@;@29m 33s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommissionTwoNodes@;@535@;@546@;@3236@;@0@;@14@;@2871@;@4206@;@127@;@29m 20s
org.apache.hadoop.hdfs.server.namenode.TestNNStorageRetentionManager#testPurgeEasyCase@;@3@;@3@;@14005@;@1527@;@3@;@2713@;@2798@;@3@;@29m 52s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testBlockReadZeroByteFile@;@526@;@531@;@3059@;@3059@;@0@;@11604@;@13690@;@98@;@29m 35s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testSyncable@;@529@;@530@;@568@;@568@;@0@;@15237@;@16337@;@17@;@29m 32s
org.apache.hadoop.hdfs.TestTrashWithSecureEncryptionZones#testTrashExpunge@;@644@;@654@;@568@;@568@;@0@;@21878@;@22900@;@33@;@29m 24s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testListStatus@;@529@;@536@;@3061@;@3061@;@0@;@1642@;@1782@;@33@;@29m 33s
org.apache.hadoop.security.TestPermissionSymlinks#testAclRenameSrcNotWritableFS@;@529@;@529@;@2124@;@2124@;@0@;@13918@;@16429@;@97@;@29m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkToDot@;@536@;@536@;@2498@;@2498@;@0@;@12299@;@14935@;@2@;@29m 33s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameFileAsExistingFile@;@527@;@528@;@2521@;@2521@;@0@;@12954@;@14868@;@5@;@29m 35s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalCreateMissingDir2@;@527@;@540@;@2487@;@0@;@2@;@12511@;@14707@;@16@;@29m 29s
org.apache.hadoop.hdfs.server.diskbalancer.command.TestDiskBalancerCommand#testRunMultipleCommandsUnderOneSetup@;@530@;@541@;@1790@;@0@;@12@;@2401@;@3692@;@116@;@29m 27s
org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA#testMultipleNonExistingUsers@;@521@;@534@;@1700@;@0@;@15@;@2265@;@3643@;@171@;@29m 43s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testGetBlockReport@;@35@;@35@;@4532@;@4532@;@0@;@2533@;@2537@;@8@;@29m 54s
org.apache.hadoop.hdfs.TestIsMethodSupported#testRefreshAuthorizationPolicyProtocol@;@522@;@522@;@3385@;@3385@;@0@;@4023@;@6248@;@13@;@29m 38s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOffsetPlusLengthParamsLongerThanFile@;@525@;@533@;@2498@;@2498@;@0@;@10230@;@11124@;@117@;@29m 30s
org.apache.hadoop.hdfs.web.TestWebHDFS#testWebHdfsAllowandDisallowSnapshots@;@428@;@441@;@1946@;@0@;@14@;@2208@;@3554@;@115@;@29m 39s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMXBean#testQueueLength@;@416@;@429@;@1482@;@0@;@13@;@2207@;@3554@;@115@;@29m 41s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameMoreThanOnceAcrossSnapDirs@;@525@;@525@;@172@;@6@;@4@;@16440@;@27119@;@495@;@29m 1s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testStatLinkToFile@;@532@;@532@;@2448@;@2448@;@0@;@12702@;@14664@;@2@;@29m 36s
org.apache.hadoop.hdfs.server.datanode.TestStartSecureDataNode#testStreamingAddrBindException@;@8@;@8@;@5403@;@5403@;@0@;@1828@;@1830@;@5@;@29m 56s
org.apache.hadoop.hdfs.TestErasureCodingMultipleRacks#testSkewedRack2@;@526@;@537@;@2737@;@0@;@15@;@1792@;@1893@;@118@;@29m 37s
org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeCheckerFailures#testTimeout@;@3@;@3@;@1595@;@1254@;@1@;@2426@;@2439@;@3@;@29m 52s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testOpen2@;@548@;@549@;@1163@;@1163@;@0@;@20880@;@21907@;@94@;@29m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateNewFileWithOutMatchingToMountDirOrFallbackDirPath@;@611@;@629@;@1692@;@0@;@1@;@12756@;@14986@;@19@;@29m 15s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteReadAndDeleteHalfABlock@;@525@;@533@;@1796@;@1796@;@0@;@10247@;@10510@;@117@;@29m 27s
org.apache.hadoop.hdfs.TestMaintenanceState#testInvalidation@;@562@;@573@;@2254@;@0@;@15@;@2516@;@3969@;@148@;@29m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileInSubDirOfDirWithSnapshot@;@529@;@529@;@179@;@64@;@4@;@16460@;@25260@;@499@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testUMaskDefaultAclNewDir@;@522@;@525@;@2591@;@2591@;@0@;@7073@;@9353@;@96@;@29m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testRemoveXAttrPermissions@;@526@;@536@;@2088@;@2088@;@0@;@15471@;@15982@;@124@;@29m 30s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testInputStreamClosedTwice@;@531@;@532@;@1306@;@1306@;@0@;@20776@;@21878@;@93@;@29m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testResolvePathDanglingLink@;@611@;@627@;@1671@;@0@;@1@;@12977@;@15014@;@19@;@29m 15s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testWebHdfsPathWithSemicolon@;@532@;@543@;@3201@;@0@;@14@;@2382@;@3753@;@122@;@29m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testDeleteLink@;@531@;@532@;@1424@;@1424@;@0@;@13670@;@15459@;@5@;@29m 28s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronizationWithDelete@;@207@;@220@;@1919@;@0@;@14@;@2996@;@3995@;@186@;@29m 46s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testCreateSymlink@;@621@;@632@;@2489@;@0@;@13@;@2386@;@3733@;@176@;@29m 15s
org.apache.hadoop.hdfs.server.namenode.TestNamenodeRetryCache#testRetryCacheRebuild@;@526@;@537@;@2307@;@0@;@14@;@2359@;@3697@;@118@;@29m 32s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testgoodScript@;@61@;@62@;@4512@;@3987@;@4@;@2065@;@3206@;@35@;@29m 47s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testMissFinalizeAndNextStart@;@135@;@147@;@5@;@0@;@4@;@5959@;@6826@;@54@;@41s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testWriteReadAndDeleteTwoBlocks@;@529@;@530@;@2732@;@0@;@1@;@6160@;@8374@;@4@;@29m 32s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testInvalidCalculator@;@1@;@1@;@11575@;@0@;@1@;@1796@;@1796@;@1@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclOnlyDefault@;@522@;@526@;@3697@;@0@;@2@;@18315@;@18380@;@460@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.ha.TestHAStateTransitions#testLeasesRenewedOnTransition@;@623@;@634@;@2101@;@0@;@14@;@3000@;@3703@;@172@;@29m 35s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testConfLinkFallbackWithRegularLinks@;@611@;@633@;@1643@;@0@;@1@;@12949@;@14432@;@19@;@29m 12s
org.apache.hadoop.hdfs.server.datanode.TestBatchIbr#testIbr@;@526@;@537@;@254@;@0@;@10@;@2408@;@3678@;@117@;@2m 54s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocations@;@61@;@63@;@4083@;@1228@;@6@;@2060@;@3302@;@36@;@29m 48s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testSetPermissionAffectsTarget@;@532@;@532@;@2126@;@2126@;@0@;@13002@;@14825@;@2@;@29m 34s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalRename2@;@523@;@540@;@1024@;@0@;@6@;@12573@;@15516@;@109@;@23m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testCreateOnRoot@;@522@;@536@;@3597@;@3597@;@0@;@4567@;@7895@;@105@;@29m 34s
org.apache.hadoop.hdfs.TestFileAppend2#testSimpleAppend2@;@530@;@541@;@2580@;@0@;@14@;@2234@;@3734@;@116@;@29m 42s
org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA#testDFSGetCanonicalServiceName@;@525@;@893@;@146@;@46@;@2@;@16000@;@16306@;@855@;@29m 37s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter@;@531@;@532@;@3048@;@3048@;@0@;@12878@;@15874@;@2@;@29m 33s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testMkdirs@;@548@;@548@;@1628@;@1628@;@0@;@11842@;@13220@;@2@;@29m 29s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testSecondaryPurgesEditLogs@;@434@;@447@;@1755@;@0@;@13@;@2398@;@3697@;@115@;@29m 31s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteReadAndDeleteOneBlock@;@525@;@533@;@1840@;@1840@;@0@;@9855@;@10535@;@117@;@29m 31s
org.apache.hadoop.security.TestPermissionSymlinks#testFileStatus@;@525@;@526@;@2950@;@2950@;@0@;@13508@;@15393@;@93@;@29m 32s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testRecommission@;@560@;@571@;@1453@;@0@;@15@;@2672@;@4197@;@152@;@29m 24s
org.apache.hadoop.hdfs.server.namenode.ha.TestEditLogsDuringFailover#testFailoverFinalizesAndReadsInProgressWithPartialTxAtEnd@;@509@;@522@;@2365@;@0@;@14@;@2231@;@3593@;@171@;@29m 42s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testEditsLogOldRename@;@527@;@531@;@3260@;@0@;@2@;@22705@;@22727@;@461@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot#testSnapshot@;@529@;@540@;@1777@;@0@;@14@;@2466@;@3750@;@116@;@24m 0s
org.apache.hadoop.hdfs.TestEncryptionZones#testGetTrashRoots@;@549@;@560@;@2093@;@0@;@13@;@1645@;@1802@;@123@;@29m 40s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testDeleteEmptyDirectory@;@548@;@548@;@2159@;@2159@;@0@;@11784@;@12333@;@2@;@29m 29s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagAppendOverwrite@;@548@;@548@;@2440@;@0@;@1@;@11925@;@12453@;@2@;@29m 28s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamUpdatePipeline#testDFSStripedOutputStreamUpdatePipeline@;@530@;@541@;@2777@;@0@;@13@;@2356@;@3691@;@116@;@29m 40s
org.apache.hadoop.hdfs.TestQuota#testSetAndClearSpaceQuotaByStorageTypeInternal@;@535@;@535@;@3640@;@0@;@1@;@1855@;@5332@;@0@;@29m 34s
org.apache.hadoop.hdfs.server.datanode.web.TestDatanodeHttpXFrame#testDataNodeXFramewithInvalidOptions@;@249@;@250@;@4921@;@4911@;@1@;@2278@;@3269@;@96@;@29m 50s
org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy#testRR@;@2@;@2@;@14023@;@14023@;@0@;@2232@;@2232@;@2@;@29m 55s
org.apache.hadoop.fs.viewfs.TestViewFsLinkFallback#testMkdirShouldFailWhenFallbackFSNotAvailable@;@615@;@641@;@2591@;@0@;@1@;@5075@;@8395@;@7@;@29m 14s
org.apache.hadoop.hdfs.server.namenode.ha.TestPendingCorruptDnMessages#testChangedStorageId@;@640@;@651@;@972@;@0@;@14@;@2379@;@3726@;@172@;@29m 27s
org.apache.hadoop.tools.TestJMXGet#testDataNode@;@525@;@536@;@1960@;@0@;@13@;@2207@;@3693@;@115@;@29m 40s
org.apache.hadoop.hdfs.qjournal.TestMiniJournalCluster#testStartStop@;@133@;@145@;@29@;@0@;@8@;@4287@;@7309@;@63@;@1m 30s
org.apache.hadoop.hdfs.qjournal.client.TestEpochsAreUnique#testSingleThreaded@;@133@;@145@;@7@;@0@;@7@;@4800@;@7296@;@63@;@1m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkToFileItLinksTo@;@531@;@531@;@190@;@190@;@0@;@13888@;@15078@;@5@;@27m 5s
org.apache.hadoop.hdfs.server.namenode.TestReencryption#testReencryptCommandsQueuedOrdering@;@546@;@556@;@347@;@0@;@10@;@1792@;@1802@;@115@;@27m 0s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testModifyCacheDirectiveInfo@;@631@;@641@;@1383@;@0@;@14@;@2341@;@3939@;@182@;@29m 33s
org.apache.hadoop.hdfs.TestDistributedFileSystem#testStatistics2@;@533@;@543@;@2768@;@0@;@14@;@2243@;@3917@;@122@;@29m 42s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testOnlyAccessAclNewDir@;@526@;@533@;@3012@;@3012@;@0@;@12825@;@15223@;@29@;@29m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesMinimalDefault@;@522@;@529@;@229@;@229@;@0@;@14914@;@15379@;@29@;@26m 56s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalCreate1@;@523@;@536@;@1018@;@0@;@2@;@13229@;@15089@;@16@;@29m 1s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testInvalidate@;@35@;@35@;@4309@;@4309@;@0@;@2455@;@2459@;@8@;@29m 55s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetTimesDanglingLink@;@531@;@531@;@1181@;@1181@;@0@;@7914@;@8718@;@2@;@29m 6s
org.apache.hadoop.hdfs.server.namenode.TestStartup#testChkpointStartup1@;@536@;@547@;@1427@;@0@;@9@;@2452@;@3761@;@118@;@29m 29s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenameDirIntoExistingDir@;@522@;@527@;@722@;@722@;@0@;@12851@;@14091@;@98@;@29m 4s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileToDestViaSymlink@;@532@;@532@;@680@;@680@;@0@;@13493@;@14728@;@2@;@29m 2s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListStatus@;@523@;@524@;@934@;@934@;@0@;@7784@;@8427@;@4@;@29m 5s
