test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.TestGenericRefresh#testInvalidIdentifier,590,591,1648,1648,0,3936,6276,14m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameDirToSymlinkToDir,532,532,1508,1508,0,6122,8329,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testModifyAclEntriesMustBeOwnerOrSuper,522,525,1428,1428,0,7975,10088,14m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testViewFsOverloadSchemeWithNoInnerCacheAndLocalSchemeTargets,522,538,1474,1474,0,4250,6568,14m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclNewFile,522,529,1371,1371,0,16259,18001,14m 30s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetPermissionCannotSetAclBit,522,529,1581,1581,0,11461,14045,14m 33s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommissionWithFailedReplicating,531,531,1671,0,5,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testResolvePathMountPoints,523,539,1522,0,3,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testResolvePathMissingThroughMountPoints2,523,536,1275,0,2,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testgetFileLinkStatus,523,539,1564,0,3,0,0,14m 30s
org.apache.hadoop.hdfs.TestQuota#testSetAndClearSpaceQuotaRegularInternal,531,531,1649,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailure#testAddBlockWhenNoSufficientParityNumOfNodes,533,533,1854,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailure#testIdempotentCloseWithFailedStreams,532,532,1801,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckUpgradeDomain,525,525,1644,0,4,0,0,14m 31s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testDecommissionWithOpenFileAndBlockRecovery,556,556,1669,0,6,0,0,14m 34s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalCreateMissingDir3,523,536,1307,0,2,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testRenameAcrossMounts2,523,536,1353,0,2,0,0,14m 31s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testFileSmallerThanOneStripe,529,529,1703,0,5,0,0,14m 26s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testGetFileChecksum,523,536,1255,1255,0,12319,14244,14m 27s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testOwnerForInternalDir,523,536,1328,1328,0,12058,14031,14m 31s
org.apache.hadoop.hdfs.TestExtendedAcls#testDefaultAclExistingDirFile,525,525,1191,1191,0,8961,10916,14m 31s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,548,548,1130,1130,0,11455,12003,14m 27s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testMultipartUploadAbort,522,526,1464,1464,0,1504,13118,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkTwice,531,531,1117,1117,0,11809,13702,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testQuotaUpdateWithFileCreate,522,525,1178,1178,0,12032,14327,14m 28s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileToDestViaSymlink,532,532,1052,1052,0,12513,14280,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testMkdirExistingLink,532,532,1188,1188,0,12003,13884,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileViaSymlink,532,532,1073,1073,0,12471,14300,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOutputStreamClosedTwice,523,524,1097,1097,0,11764,13927,14m 29s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSkipAclEnforcementSuper,522,529,1261,1261,0,16773,18449,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetAclMustBeOwnerOrSuper,522,526,1416,1416,0,8044,10122,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultMinimalAclNewFile,522,526,1597,1597,0,7869,10028,14m 33s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,531,532,1438,1438,0,12152,14499,14m 29s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusSomeMatchesInDirectories,531,532,1551,1551,0,12198,14521,14m 29s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter,529,529,1272,1272,0,8432,11207,14m 27s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testCompleteEmptyUpload,522,526,1634,1634,0,4431,7038,14m 35s
org.apache.hadoop.TestGenericRefresh#testMultipleReturnCodeMerging,590,591,1639,1639,0,4144,6430,14m 31s
org.apache.hadoop.hdfs.TestFileStatus#testGetFileStatusOnFile,526,526,1499,1499,0,5769,7852,14m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkUsingPartQualPath2,532,533,1533,1533,0,6194,8378,14m 35s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusWithMultipleMatchesOfSingleChar,523,524,1621,1621,0,6098,8313,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveAclEntriesMinimal,522,525,1521,1521,0,7600,9717,14m 36s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAcl,522,529,1566,1566,0,12212,14687,14m 32s
org.apache.hadoop.hdfs.server.namenode.ha.TestConsistentReadsObserver#testMsyncFileContext,597,628,4,0,1,0,0,14m 22s
org.apache.hadoop.hdfs.TestLargeBlock#testLargeBlockSize,526,526,1583,0,4,0,0,13m 58s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testReadsAllowedDuringCheckpoint,665,665,2002,0,4,0,0,13m 59s
org.apache.hadoop.hdfs.server.namenode.TestProtectedDirectories#testMoveToTrash,424,424,1837,0,4,0,0,14m 3s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testTrashRoot,611,630,921,0,2,0,0,14m 18s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileWhereThePathIsSameAsItsMountLinkPath,611,629,933,0,2,0,0,14m 18s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileOnRootWithFallbackEnabled,611,629,902,0,2,0,0,14m 15s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testResponseCode,525,534,106,106,0,10800,14273,14m 12s
org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover#testPipelineRecoveryStress,624,624,1733,0,4,0,0,13m 56s
org.apache.hadoop.hdfs.server.datanode.TestBPOfferService#testMissBlocksWhenReregister,77,77,53,53,0,3771,3833,14m 28s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testLinkTarget,611,628,960,0,2,0,0,14m 17s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testRecoveryWithDecommission,531,531,1707,0,5,0,0,14m 15s
org.apache.hadoop.hdfs.TestDFSPermission#testAccessGroupMember,20,526,111,67,3,19819,20106,14m 35s
org.apache.hadoop.hdfs.TestDFSPermission#testAccessOthers,20,526,112,67,3,19713,19990,14m 36s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestDiffListBySkipList#testAddLast,421,421,46,46,0,15847,16032,14m 40s
org.apache.hadoop.hdfs.TestDatanodeReport#testDatanodeReportWithUpgradeDomain,524,524,98,70,3,20594,20860,14m 37s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testSetStoragePolicyWithSnapshot,2,525,83,68,3,24573,24998,14m 30s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testGetAllStoragePoliciesFromFs,2,526,85,68,3,19137,19392,14m 30s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testGetStoragePolicy,2,525,91,68,3,23435,23828,14m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFromSDir2NonSDir,525,525,101,67,3,24015,24391,14m 40s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileInSnapshot,525,525,102,67,3,24172,24493,14m 34s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameDirectoryInSnapshot,525,525,104,67,3,24330,24671,14m 36s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameFileNotInSnapshot,525,525,89,68,3,23961,24470,14m 35s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameExceedQuota,525,525,98,67,3,24023,24311,14m 37s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testOpenFilesWithRename,531,531,1825,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testParentDirWithUCFileDeleteWithSnapShot,531,531,1721,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.TestDFSClientExcludedNodes#testExcludedNodesForgiveness,538,538,1833,0,4,0,0,14m 35s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testCopyToLocalWithUseRawLocalFileSystemOption,531,533,1645,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testDatanodeCreateMissingParameter,525,533,1748,1748,0,5347,5523,14m 27s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotDeletion#testDeleteSnapshot1,531,531,1664,0,4,0,0,14m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotDeletion#testDeleteSnapshot2,531,531,1734,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotDeletion#testSnapshotDiffReportWithConcat,531,531,1665,0,4,0,0,14m 29s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlockTokenWithDFS#testRead,549,549,1792,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testQuotaIssuesBeforeCommitting,522,523,1664,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testDecommissionWithFailedReplicating,529,529,1747,0,5,0,0,14m 30s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntriesDefaultOnFile,522,530,1484,0,2,0,0,14m 31s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testReadSmallFile,522,529,1589,1579,0,1504,13757,14m 33s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSetTimes#testSetTimesNonexistentFile,522,527,1646,1640,0,1504,6964,14m 35s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListFilesFile,522,527,1538,1531,0,1504,8184,14m 35s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListFilesEmptyDirectoryRecursive,522,527,1511,1502,0,1320,7525,14m 34s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractUnbuffer#testUnbufferEmptyFile,522,527,1751,1736,0,1504,13140,14m 34s
org.apache.hadoop.hdfs.server.blockmanagement.TestReconstructStripedBlocksWithRackAwareness#testReconstructForNotEnoughRacks,3,526,44,44,0,24598,24892,14m 29s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedBlock#testAviodStaleAndSlowDatanodes,61,63,2381,2229,4,2266,2376,14m 49s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRename2PreDescendant,525,525,77,20,3,22188,22356,14m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testAppendFileAfterRenameInSnapshot,525,525,36,31,2,26514,27571,14m 9s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameAndAppend,525,525,85,31,3,25898,26231,14m 35s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRootDirectory#testRecursiveRootListing,522,527,1586,44,0,3949,7131,14m 31s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRootDirectory#testRmRootRecursive,522,527,1650,1634,0,5192,7821,14m 35s
org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeCheckerFailures#testTimeout,3,3,664,664,0,2028,2041,14m 52s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameDirectoryAsEmptyDirectory,531,532,659,659,0,19926,21444,14m 25s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileAsExistingFile,531,532,726,726,0,20007,21884,14m 26s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testListFiles,529,529,698,698,0,18347,19429,14m 27s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testWriteInNonExistentDirectory,548,548,551,551,0,18859,19979,14m 21s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagOverwriteExistingFile,548,548,589,589,0,18967,19998,14m 23s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testRenameFileToItself,548,548,640,640,0,18898,19955,14m 23s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testWriteReadAndDeleteOneBlock,548,549,584,584,0,19777,20808,14m 25s
org.apache.hadoop.hdfs.server.namenode.TestFavoredNodesEndToEnd#testFavoredNodesEndToEndForAppend,525,525,577,577,0,12704,14084,14m 18s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocationConsiderStorageTypeAndLoad,61,63,480,462,3,2737,2912,14m 46s
org.apache.hadoop.hdfs.TestDatanodeConfig#testDataDirectories,417,527,624,624,0,14923,16072,14m 39s
org.apache.hadoop.hdfs.TestStateAlignmentContextWithHA#testStateTransferOnFreshClient,695,724,506,506,0,14520,16858,14m 18s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testGetBlockLocations,523,539,994,0,3,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalCreateMissingDir,525,540,1322,0,2,0,0,14m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testResolvePathMountPoints,525,540,1282,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testResolvePathMissingThroughMountPoints2,525,540,1239,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalCreateMissingDir3,525,540,1093,0,2,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testListOnMountTargetDirsInternal,525,540,1222,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testGetBlockLocations,525,540,1157,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testRenameAcrossMounts1,525,540,1303,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalGetAllStoragePolicies,525,540,1250,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testCreateNonRecursive,525,540,1275,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.server.datanode.TestBPOfferService#testBPInitErrorHandling,77,77,1392,1390,1,3480,3638,14m 49s
org.apache.hadoop.hdfs.server.namenode.ha.TestDNFencing#testNNClearsCommandsOnFailoverAfterStartup,630,630,2171,0,4,0,0,14m 26s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testResolvePathMountPoints,589,605,1455,0,2,0,0,14m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testGetBlockLocations,589,605,1173,0,2,0,0,14m 21s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalRenameToSlash,523,539,1392,0,3,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testListStatusIterator,523,539,1392,0,3,0,0,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagOverwriteNonExistingFile,529,529,1595,0,2,0,0,14m 29s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testCheckpoint,536,536,1856,0,2,0,0,14m 27s
org.apache.hadoop.hdfs.TestByteBufferPread#testPreadWithFullByteBuffer,525,525,1897,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.TestNamenodeRetryCache#testRetryCacheRebuild,533,533,1895,0,4,0,0,14m 26s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagCreateExistingFile,523,524,1729,0,3,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalMkdirExisting2,523,536,1467,0,2,0,0,14m 33s
org.apache.hadoop.hdfs.server.sps.TestExternalStoragePolicySatisfier#testWhenOnlyFewTargetDatanodeAreAvailableToSatisfyStoragePolicy,537,537,1929,0,4,0,0,14m 28s
org.apache.hadoop.hdfs.server.datanode.TestBPOfferService#testIBRClearanceForStandbyOnReRegister,77,77,314,314,0,3594,3612,14m 46s
org.apache.hadoop.hdfs.TestDecommission#testCountOnDecommissionedNodeList,551,551,1669,0,7,0,0,14m 39s
org.apache.hadoop.hdfs.TestLeaseRecovery#testLeaseRecoveryAndAppendWithViewDFS,530,530,1785,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.TestFSImage#testDigest,421,421,1673,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.TestDFSShellGenericOptions#testDFSCommand,526,526,1795,0,4,0,0,14m 38s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testWriteReadAndDeleteOneAndAHalfBlocks,526,526,1873,0,2,0,0,14m 37s
org.apache.hadoop.hdfs.web.TestWebHDFS#testECPolicyCommands,428,428,1803,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.web.TestWebHDFS#testStoragePolicy,428,428,1771,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.TestMalformedURLs#testTryStartingCluster,522,522,1650,1650,0,1258,1258,14m 41s
org.apache.hadoop.hdfs.server.mover.TestMover#testMoveWhenStoragePolicySatisfierIsRunning,528,528,1603,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testSaveNamespaceWithRenamedLease,525,525,1790,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMultipleRegistrations#testFedSingleNN,528,528,1710,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.tools.TestECAdmin#testRS63MinDN,525,525,1867,0,4,0,0,14m 39s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testMkdirRecursiveWithExistingFile,523,523,1256,1256,0,11918,13964,14m 31s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultAclNewFileWithMode,522,526,1443,1443,0,7880,10006,14m 35s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testListStatusFilterWithSomeMatches,529,529,1544,1544,0,7943,10994,14m 29s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter,529,529,1456,1456,0,8331,11208,14m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testStatLinkToDir,531,531,1460,1460,0,6030,8222,14m 36s
org.apache.hadoop.hdfs.TestDFSShell#testSetXAttrCaseSensitivity,525,526,1313,1313,0,4919,7441,14m 32s
org.apache.hadoop.hdfs.TestViewDistributedFileSystemWithMountLinks#testNflyRename,522,538,1415,1415,0,6892,8969,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testSetTimesSymlinkToDir,532,532,1367,1367,0,6073,8271,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusWithMultipleWildCardMatches,523,524,1445,1445,0,6197,8406,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,523,524,1387,1387,0,6099,8317,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,523,524,1685,1685,0,6086,8313,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetAclMustBeOwnerOrSuper,522,529,1427,1427,0,16110,17953,14m 33s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyIsHot#testDatanodeRestarts,612,612,2267,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testCheckpointBeforeNameNodeInitializationIsComplete,663,663,1996,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testStandbyAndObserverState,663,663,2182,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testSafeModeExitAfterTransition,629,629,2218,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testWebHdfsBackwardCompatibleSpecialCharacterFile,527,527,1970,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRenameSnapshot,623,623,2025,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.blockmanagement.TestRBWBlockInvalidation#testRWRShouldNotAddedOnDNRestart,530,530,1752,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.mover.TestMover#testBalancerMaxIterationTimeNotAffectMover,535,535,1865,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithAcl#testAcl,522,522,1783,0,2,0,0,14m 37s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList#testInstanceOfAddReplicaThreadPool,579,579,2046,0,4,0,0,14m 38s
org.apache.hadoop.hdfs.server.namenode.TestDecommissioningStatusWithBackoffMonitor#testDecommissionStatusAfterDNRestart,534,534,1807,0,6,0,0,14m 36s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestLazyPersistLockedMemory#testReleaseOnFileDeletion,527,527,2101,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSWriteLockReportSuppressed,5,5,3319,687,4,1548,1551,14m 55s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSWriteLockLongHoldingReport,5,5,3954,523,4,1724,1727,14m 56s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSNamesystemLockCompatibility,5,5,5757,3961,2,1244,1675,14m 55s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testInvalidCalculator,1,1,6010,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpacePercentage,5,5,6459,6459,0,1477,1477,14m 54s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpaceAggresivePerStorageType,7,7,6701,6701,0,1483,1483,14m 55s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpaceAbsolute,5,5,6009,6009,0,1430,1430,14m 54s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithEncryptedTransfer#testBalancer0Internal,2,2,2981,0,2,0,0,14m 56s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithEncryptedTransfer#testBalancer2Internal,2,2,2672,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.TestHttpPolicy#testInvalidPolicyValue,1,1,5673,0,2,0,0,14m 56s
org.apache.hadoop.hdfs.security.token.block.TestBlockToken#testBlockTokenRpcLeak,16,16,6027,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.server.namenode.ha.TestDFSUpgradeWithHA#testEdits,1,1,2902,0,2,0,0,14m 56s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileToNonExistentDirectory,531,533,843,843,0,19612,21120,14m 25s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testTruncate,531,534,806,806,0,21562,22940,14m 28s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileToExistingParent,531,533,822,822,0,19897,21393,14m 26s
