test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testComplexDirActions,31,31,1885,1344,5,1160,1172,14m 54s
org.apache.hadoop.crypto.TestCryptoStreamsForLocalFS#testCryptoIV,31,34,1311,1311,0,2246,2262,14m 53s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameDirectoryAsEmptyDirectory,38,38,6054,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testWriteInNonExistentDirectory,38,38,5884,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testOverwrite,38,38,5876,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameDirectoryAsNonEmptyDirectory,38,38,6126,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameFileToExistingParent,38,38,5691,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testCopyToLocalWithUseRawLocalFileSystemOption,38,38,5591,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithEmptyPathResults,37,37,5361,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testListStatusFilterWithNoMatches,37,37,5968,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testMkdirsFailsForSubdirectoryOfExistingFile,38,38,5919,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testDeleteRecursively,38,38,5522,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameDirectoryAsNonExistentDirectory,38,38,5451,0,1,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem#testRenameFileAsExistingFile,38,38,5973,0,1,0,0,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureWriteMetaBlocksWithSameName,32,32,3188,2685,19,1916,1941,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureFileWriteNotAt0Position,32,32,2880,2460,44,1819,1846,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureOpenEmptyFile,32,32,2606,2244,17,2044,2075,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureOpenRandomFile,32,32,2733,2316,46,2125,2152,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsStreams#testFailureKeyLongerThan64K,31,31,3399,2912,58,1720,1726,14m 55s
org.apache.hadoop.fs.sftp.TestSFTPFileSystem#testReadFile,31,38,2972,2972,0,7668,7759,14m 50s
org.apache.hadoop.fs.shell.TestCpCommand#testCpWithThreads,27,31,2909,2909,0,2303,2309,14m 54s
org.apache.hadoop.fs.shell.TestCopyToLocal#testCopy,27,31,3475,3475,0,2054,2502,14m 55s
org.apache.hadoop.fs.shell.TestCopyToLocal#testCopyWithThreadsAndQueueSize,27,31,3927,3927,0,2306,2317,14m 54s
org.apache.hadoop.fs.shell.TestCopyToLocal#testCopyWithThreadsAndQueueSizeWrong,27,31,3895,3895,0,2305,2316,14m 54s
org.apache.hadoop.crypto.TestCryptoStreamsForLocalFS#testPositionedRead,31,34,2681,2681,0,2242,2253,14m 54s
org.apache.hadoop.crypto.TestCryptoStreamsForLocalFS#testReadFully,31,34,2687,2687,0,2275,2286,14m 54s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithNoMatchingPathsAndNonTrivialFilter,28,28,5355,5281,1,2009,2098,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testWriteInNonExistentDirectory,29,29,4296,3592,5,1759,1868,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testCreateMakesParentDirs,29,29,3566,3486,20,1160,1165,14m 55s
org.apache.hadoop.fs.TestLocalFileSystem#testSetTimes,30,30,5360,5360,0,1180,1185,14m 55s
org.apache.hadoop.security.TestLdapGroupsMapping#testGetGroupsWithHierarchy,26,31,6191,6191,0,2296,2322,14m 54s
org.apache.hadoop.security.TestKDiag#testKerberosName,1,2,5019,5019,0,972,972,14m 55s
org.apache.hadoop.security.TestKDiag#testSecure,1,17,5370,5370,0,976,976,14m 54s
org.apache.hadoop.security.TestKDiag#testLoadInvalidResource,1,2,5090,5090,0,972,972,14m 54s
org.apache.hadoop.security.ssl.TestSSLFactory#testClientKeyPasswordDefaultsToPassword,17,17,4584,4584,0,3449,3464,14m 54s
org.apache.hadoop.fs.TestLocalFSCopyFromLocal#testSourceIsFileAndDestinationIsDirectory,30,30,3967,3501,3,1160,1165,14m 54s
org.apache.hadoop.fs.TestLocalFSCopyFromLocal#testCopyMissingFile,28,28,5803,5803,0,1160,1165,14m 55s
org.apache.hadoop.security.TestGroupsCaching#testExceptionCallingLoadWithoutBackgroundRefreshReturnsOldValue,8,8,6519,6519,0,1800,1813,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testInternalRename2,44,44,845,0,11,0,0,3m 54s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testgetFSonDanglingLink,44,44,2979,0,23,0,0,14m 54s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testResolvePathMissingThroughMountPoints2,44,44,3374,0,24,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testGetDelegationTokensWithCredentials,44,44,192,0,4,0,0,56s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testInternalCreate2,44,44,2955,0,17,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testRenameAcrossMounts1,44,44,3189,0,17,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testCreateNonRecursive,44,44,326,0,6,0,0,1m 31s
org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem#testFileStatusOnMountLink,44,44,3529,0,31,0,0,14m 54s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testOperationsThroughMountLinksInternal,44,44,3510,0,42,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testResolvePathDanglingLink,44,44,3407,0,25,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testInternalCreate2,44,44,3299,0,20,0,0,14m 55s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLocalFileSystem#testListOnMountTargetDirsInternal,44,44,3568,0,31,0,0,14m 55s
org.apache.hadoop.security.alias.TestCredShell#testStrict,29,29,6277,6277,0,1543,1600,14m 55s
org.apache.hadoop.fs.TestHarFileSystemBasics#testPositiveListFilesNotEndInColon,31,31,1282,508,8,1933,1945,14m 54s
org.apache.hadoop.fs.TestHarFileSystemBasics#testNegativeHarFsModifications,31,31,1169,111,5,1944,1962,14m 55s
org.apache.hadoop.fs.TestHarFileSystemBasics#testPositiveNewHarFsOnTheSameUnderlyingFs,31,31,1538,637,6,1914,1932,14m 55s
org.apache.hadoop.fs.TestHarFileSystemBasics#testPositiveLruMetadataCacheFs,31,31,337,107,4,1939,1956,14m 51s
org.apache.hadoop.fs.TestHarFileSystemBasics#testPositiveInitWithoutUnderlyingFS,31,31,1195,352,5,1922,1932,14m 53s
org.apache.hadoop.fs.TestHarFileSystemBasics#testListLocatedStatus,31,31,1617,638,5,2014,2028,14m 55s
org.apache.hadoop.fs.TestHarFileSystemBasics#testNegativeInitWithoutIndex,31,31,1304,367,6,1922,1937,14m 55s
org.apache.hadoop.fs.TestAvroFSInput#testAFSInput,31,31,4179,3547,6,1859,1941,14m 55s
org.apache.hadoop.fs.TestFileContextResolveAfs#testFileContextResolveAfs,1,31,2216,0,6,0,0,14m 55s
org.apache.hadoop.crypto.key.TestKeyProviderFactory#testJksProviderWithKeytoolKeys,32,32,3486,3405,5,2138,2183,14m 55s
org.apache.hadoop.util.TestGenericOptionsParser#testFilesOption,32,32,3569,2772,7,1764,1872,14m 55s
org.apache.hadoop.cli.TestCLI#testAll,18,18,3186,3186,0,3516,3523,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureCompressionNotWorking,31,31,2208,1898,12,1834,1941,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testReadNullBuffer,31,31,4878,1630,1,1167,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testReadFullyPastEOFZeroByteFile,31,31,5122,2955,1,1160,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testReadAtExactEOF,30,30,5557,3705,2,1160,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractAppend#testAppendMissingTarget,30,30,5065,2197,1,1167,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractAppend#testBuilderAppendToEmptyFile,30,30,3783,2319,14,1160,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractAppend#testAppendNonexistentFile,30,30,5933,4029,0,1160,1172,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListFilesFileRecursive,31,31,5344,2082,5,1167,1172,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListStatusEmptyDirectory,29,29,5741,2446,1,1167,1172,14m 55s
org.apache.hadoop.security.TestGroupsCaching#testThreadNotBlockedWhenExpiredEntryExistsWithBackgroundRefresh,8,8,3763,3569,2,1746,1760,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testFailureOutOfOrderKeys,32,32,2091,1822,21,1993,2120,8m 40s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureOpenEmptyFile,31,31,2505,2139,15,1931,1941,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureOpenRandomFile,31,31,3301,2813,49,1884,1995,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureOpenEmptyFile,31,31,3177,2719,22,1930,1936,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractGetFileStatus#testListLocatedStatusFile,30,30,3676,2215,26,1159,1172,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractSeek#testReadFullyZeroBytebufferPastEOF,31,31,5764,2062,1,1167,1172,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListFilesEmptyDirectoryNonrecursive,29,29,5911,3929,0,1159,1172,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractGetFileStatus#testListFilesEmptyDirectoryRecursive,29,29,5707,2454,1,1167,1172,14m 55s
org.apache.hadoop.fs.shell.TestCopyFromLocal#testCopyFromLocal,27,31,2939,2939,0,2484,2510,14m 55s
org.apache.hadoop.fs.shell.TestCpCommand#testCp,27,31,2769,2769,0,2475,2501,14m 54s
org.apache.hadoop.fs.shell.TestCpCommand#testCpWithThreadWrong,27,31,3221,3221,0,2483,2509,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractSeek#testReadFullyPastEOF,32,32,4920,1690,23,1166,1171,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileByteArrays#testFailureKeyLongerThan64K,32,32,2711,2290,12,1835,1957,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureWriterNotClosed,30,30,4651,4080,39,1846,1956,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testChainedFailureAwaitFuture,29,29,5587,5449,1,1159,1165,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenFileUnknownOption,30,30,6051,5997,1,1160,1165,14m 55s
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testWriteInNonExistentDirectory,29,29,5240,5228,3,1163,1168,14m 55s
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testWriteReadAndDeleteEmptyFile,29,29,4049,3926,11,1163,1168,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractStreamIOStatistics#testInputStreamStatisticKeys,30,30,4814,4222,4,1160,1165,14m 55s
org.apache.hadoop.ha.TestNodeFencer#testShortNameSshWithUserPort,2,2,5844,5844,0,1655,1667,14m 55s
org.apache.hadoop.ha.TestNodeFencer#testShortNameSsh,2,2,6029,6029,0,1656,1663,14m 54s
org.apache.hadoop.util.TestFindClass#testLoadFailsNoSuchClass,1,1,6085,6085,0,1138,1138,14m 56s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractMkdir#testMkDirRmRfDir,28,28,5315,5262,1,1160,1165,14m 55s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractRename#testRenameFileUnderFile,29,29,1718,1654,14,1160,1165,14m 55s
org.apache.hadoop.security.authorize.TestProxyUsers#testNoHostsForUsers,19,19,5435,5435,0,1191,1191,14m 56s
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testRenameDirToSymlinkToDir,27,28,5049,5049,0,1508,1508,14m 55s
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameSymlinkToItself,22,23,4620,4620,0,1678,1678,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testWriteReadAndDeleteTwoBlocks,30,30,3934,3174,7,1746,1862,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,28,28,5572,5521,1,2139,2174,14m 55s
org.apache.hadoop.fs.TestLocalFileSystem#testPathEscapes,30,30,5125,5125,0,1180,1185,14m 55s
org.apache.hadoop.fs.TestLocalFileSystem#testCRCwithCreateNonRecursiveCreateFlags,29,29,5238,5238,0,1179,1185,14m 55s
org.apache.hadoop.fs.TestChecksumFs#testRenameFileToFileWithOverwrite,24,24,5169,5169,0,985,990,14m 55s
org.apache.hadoop.fs.TestChecksumFs#testRenameFileIntoDirFile,24,24,5367,5367,0,985,990,14m 55s
org.apache.hadoop.security.TestDoAsEffectiveUser#testTokenBySuperUser,1,64,4784,4784,0,4770,4791,14m 54s
org.apache.hadoop.fs.TestFileUtil#testWriteBytesFileSystem,30,30,4738,3911,7,1616,1719,14m 55s
org.apache.hadoop.fs.TestLocalFSCopyFromLocal#testCopyDirectoryWithDelete,30,30,4198,4016,2,1160,1165,14m 55s
org.apache.hadoop.fs.shell.TestCopyPreserveFlag#testGetWithThreads,31,31,5033,5033,0,2598,2598,14m 55s
org.apache.hadoop.fs.TestSymlinkLocalFSFileSystem#testCreateLinkUsingFullyQualPaths,27,30,3612,3612,0,1954,1955,14m 55s
org.apache.hadoop.fs.TestSymlinkLocalFSFileContext#testRenameFileToSymlinkToDir,22,23,3979,3979,0,1766,1766,14m 54s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsJClassComparatorByteArrays#testFailureBadCompressionCodec,31,31,3095,2592,51,1828,1938,14m 55s
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureKeyLongerThan64K,32,32,2796,2444,15,1965,2089,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testOverwriteNonEmptyDirectory,31,31,5125,3878,9,1029,1034,14m 55s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractCreate#testOverwriteEmptyDirectory,30,30,5190,4096,5,1028,1034,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testRenameDirectoryAsNonExistentDirectory,29,29,3151,2719,6,1815,1920,14m 55s
org.apache.hadoop.ha.TestFailoverController#testFailoverWithoutPermission,6,6,5689,5689,0,1594,1600,14m 54s
org.apache.hadoop.ha.TestFailoverController#testWeDontFailbackIfActiveWasFenced,6,6,5820,5820,0,1745,1748,14m 54s
org.apache.hadoop.ha.TestFailoverController#testFailbackToFaultyServiceFails,6,6,5182,5182,0,1752,1756,14m 54s
org.apache.hadoop.ha.TestFailoverController#testFailoverToFaultyServiceFailsbackOK,6,6,5434,5434,0,1845,1848,14m 54s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractCreate#testOverwriteEmptyDirectory,30,30,5473,4653,2,1160,1165,14m 55s
org.apache.hadoop.fs.TestTruncatedInputBug#testTruncatedInputBug,30,30,100,52,5,1839,1849,46s
org.apache.hadoop.fs.TestTrash#testMoveEmptyDirToTrash,30,30,5036,5036,0,1894,1909,14m 55s
org.apache.hadoop.fs.TestTrash#testCheckpointInterval,30,30,5697,5576,2,1561,1646,14m 55s
org.apache.hadoop.fs.TestTrash#testTrashRestarts,29,29,3359,3306,3,1591,1660,14m 55s
org.apache.hadoop.fs.TestChecksumFileSystem#testRenameFileIntoDirFile,30,30,6831,0,2,0,0,14m 55s
org.apache.hadoop.fs.TestLocalFileSystem#testBufferedFSInputStream,29,29,4269,4269,0,1180,1185,14m 55s
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testFilesystemIsCaseSensitive,30,30,4315,4283,2,1032,1037,14m 55s
org.apache.hadoop.security.TestUserGroupInformation#testImportTokensFromConfig,30,30,1666,828,7,2371,2430,14m 55s
org.apache.hadoop.security.TestUserGroupInformation#testExternalTokenFiles,30,30,1328,611,6,2147,2158,14m 54s
org.apache.hadoop.fs.TestFsShellCopy#testPutSrcDirNoPerm,28,31,4550,4550,0,2358,2358,14m 54s
org.apache.hadoop.util.TestGenericOptionsParser#testDOptionParsing,30,30,6639,6611,1,1394,1545,14m 55s
org.apache.hadoop.security.TestRuleBasedLdapGroupsMapping#testGetGroupsToLower,25,30,6639,6639,0,1774,1795,14m 55s
org.apache.hadoop.ipc.TestIPC#testInsecureVersionMismatch,33,33,5325,5325,0,1739,1774,14m 55s
org.apache.hadoop.fs.TestHarFileSystemBasics#testHarFsWithoutAuthority,32,32,1276,535,7,1983,2001,14m 54s
org.apache.hadoop.fs.TestHarFileSystemBasics#testMakeQualifiedPath,33,33,904,305,7,1933,2017,14m 54s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeLocalFileSystem#testLocalFsLinkSlashMergeWithOtherMountLinks,32,32,4877,0,4,0,0,14m 55s
org.apache.hadoop.fs.TestTrash#testTrashPermission,33,33,605,313,7,1983,2084,14m 53s
org.apache.hadoop.fs.TestTrash#testNonDefaultFS,33,33,1780,857,7,1855,1974,14m 54s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeCentralMountTableConfig#testLocalFsLinkSlashMergeWithOtherMountLinks,32,32,1255,0,6,0,0,14m 54s
org.apache.hadoop.util.TestGenericOptionsParser#testLibjarsOption,33,33,3044,2517,6,2787,2951,14m 55s
org.apache.hadoop.crypto.key.TestKeyShell#testStrict,32,32,6294,6294,0,1500,1629,14m 55s
org.apache.hadoop.io.TestSequenceFile#testSerializationAvailability,33,33,1625,1362,6,1694,1802,14m 55s
org.apache.hadoop.io.TestSequenceFile#testSequenceFileWriter,32,32,2363,1877,4,1912,2030,14m 55s
org.apache.hadoop.io.TestSequenceFile#testCreateWriterOnExistingFile,32,32,3825,3306,4,1997,2062,14m 54s
org.apache.hadoop.fs.shell.TestAclCommands#testLsNoRpcForGetAclStatus,28,28,5844,5844,0,1993,2028,14m 55s
org.apache.hadoop.service.launcher.TestServiceConf#testConfArgMissingFile,1,1,5302,5302,0,964,969,14m 56s
org.apache.hadoop.util.TestShutdownHookManager#testDuplicateRegistration,1,1,5972,5972,0,1220,1222,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testSetConfigWithRules,16,16,6951,6669,2,1402,1428,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testUGIAuthMethod,18,18,5659,5659,0,1434,1440,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testProxyLogin,16,16,6181,6181,0,1099,1101,14m 56s
org.apache.hadoop.crypto.random.TestOsSecureRandom#testRandomBytes,1,1,7245,7245,0,1047,1047,14m 56s
org.apache.hadoop.fs.shell.TestXAttrCommands#testGetfattrValidations,17,17,6206,6206,0,1525,1526,14m 55s
org.apache.hadoop.service.launcher.TestServiceLauncher#testNoArgsOneArg,2,2,6122,6122,0,1139,1144,14m 56s
org.apache.hadoop.util.TestFindClass#testLoadWithErrorInStaticInit,1,1,6573,6573,0,1136,1136,14m 56s
org.apache.hadoop.util.TestFindClass#testCreateFailsInConstructor,1,1,6772,6772,0,1147,1147,14m 56s
org.apache.hadoop.util.TestGenericsUtil#testGenericOptionsParser,2,2,5708,5708,0,1410,1415,14m 56s
org.apache.hadoop.security.TestGroupFallback#testGroupWithFallback,7,7,5606,5475,2,1626,1641,14m 56s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractOpen#testOpenFileLazyFail,30,30,6188,6126,1,1160,1165,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testWriteReadAndDeleteOneAndAHalfBlocks,30,30,3951,3183,7,1874,1994,14m 55s
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testWriteReadAndDeleteEmptyFile,30,30,3720,3070,5,1662,1767,14m 55s
org.apache.hadoop.fs.TestRawLocalFileSystemContract#testWriteReadAndDeleteOneAndAHalfBlocks,29,29,2650,2554,21,1163,1168,14m 55s
org.apache.hadoop.security.authorize.TestAccessControlList#testAddRemoveAPI,7,7,6385,6385,0,1148,1148,14m 56s
org.apache.hadoop.util.TestShutdownHookManager#testShutdownTimeoutConfiguration,1,1,6430,6430,0,1201,1201,14m 55s
org.apache.hadoop.security.TestUserGroupInformation#testPrivateTokenExclusion,16,16,6681,6448,3,1490,1493,14m 55s
org.apache.hadoop.security.TestUserGroupInformation#testEqualsWithRealUser,16,16,6760,6496,3,1412,1439,14m 56s
org.apache.hadoop.fs.contract.localfs.TestLocalFSContractOpen#testSequentialRead,30,30,5328,4586,5,1160,1165,14m 56s
org.apache.hadoop.security.ssl.TestSSLFactory#testClientDifferentPasswordAndKeyPassword,17,17,4800,4800,0,3452,3464,14m 54s
org.apache.hadoop.fs.contract.rawlocal.TestRawlocalContractRename#testRenameNonexistentFile,29,29,5459,5403,1,1160,1165,14m 55s
org.apache.hadoop.util.TestRunJar#testBigJar,27,27,5572,5562,1,1480,1599,14m 55s
org.apache.hadoop.fs.shell.TestAclCommands#testSetfaclValidationsWithoutPermissions,17,17,6951,6951,0,1550,1552,14m 55s
org.apache.hadoop.fs.TestFsShell#testTracing,17,17,6276,6276,0,1446,1447,14m 56s
org.apache.hadoop.fs.shell.find.TestPrint0#testPrint,24,24,6716,6716,0,1156,1161,14m 53s
org.apache.hadoop.fs.TestChecksumFileSystem#testSetConf,27,27,6578,6521,1,1394,1429,14m 55s
org.apache.hadoop.fs.TestFileSystemInitialization#testMissingLibraries,20,20,6153,6153,0,1031,1031,14m 55s
org.apache.hadoop.security.authorize.TestAccessControlList#testAddRemoveToWildCardACL,16,16,6431,6431,0,1115,1115,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testEquals,16,16,6279,6041,2,1404,1431,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testImportTokensFromProperty,18,18,6691,6691,0,1588,1590,14m 56s
org.apache.hadoop.security.TestUserGroupInformation#testTokenIdentifiers,16,16,6827,6556,2,1604,1631,14m 54s
org.apache.hadoop.security.TestSecurityUtil#testSocketAddrWithIP,3,3,6472,6472,0,1297,1301,14m 56s
org.apache.hadoop.util.TestGenericOptionsParser#testConfWithMultipleOpts,28,28,6305,6254,1,1646,1671,14m 56s
org.apache.hadoop.io.file.tfile.TestTFileNoneCodecsByteArrays#testFailureWriteRecordAfterMetaBlock,32,32,2241,1882,7,2036,2160,11m 23s
org.apache.hadoop.io.file.tfile.TestTFileJClassComparatorByteArrays#testFailureWriteMetaBlocksWithSameName,32,32,3908,3213,56,1910,2037,14m 55s
